,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
9,Etterbeek,Maison,,630000,notariale,4,161,0,0,0,,,1,,,190,,0,old,1932,308,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/maison/JW8FT/
0,Bruxelles,Appartement,Duplex,549000,notariale,4,138,0,0,0,,,1,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JV496/
1,Bruxelles,Appartement,,660000,notariale,5,144,0,0,0,True,30,0,,,000,,0,old,2022,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JVQR2/
2,Bruxelles,Maison,,749000,notariale,5,189,0,0,0,,,0,,,,2,0,old,1992,218,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JVWKO/
3,Woluwe-Saint-Lambert,Appartement,,195000,notariale,3,55,0,0,0,,,0,,,,,0,old,1969,189,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JVVFF/
4,Woluwe-Saint-Lambert,Maison,Maison unifamiliale,415000,notariale,7,80,0,0,0,,,0,,,141,2,0,old,1950,514,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/maison/JVVCG/
5,Laeken,Maison,,500000,notariale,11,296,0,0,0,,,0,296,,,2,0,,,,https://www.zimmo.be/fr/laeken-1020/a-vendre/maison/JVUDE/
6,Jette,Appartement,,280000,notariale,4,91,0,0,0,,,0,,,,2,0,old,1976,343,https://www.zimmo.be/fr/jette-1090/a-vendre/appartement/JVTTI/
7,Bruxelles,Appartement,,363000,notariale,4,75,0,0,0,,,0,,,,2,0,new,,168,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JVTQ0/
8,Woluwe-Saint-Lambert,Appartement,,555000,notariale,5,200,0,0,1,True,30,0,,,,2,0,,,389,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JUKH2/
9,Schaerbeek,Appartement,,555000,notariale,5,200,0,0,1,True,30,0,,,,2,0,,,389,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JUKH3/
0,Bruxelles,Appartement,,524900,notariale,4,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXQRN/
1,Watermael-Boitsfort,Appartement,,325000,notariale,4,94,0,0,0,True,50,0,,,,4,0,,1970,216,https://www.zimmo.be/fr/watermael-boitsfort-1170/a-vendre/appartement/JXQPM/
2,Anderlecht,Appartement,Penthouse,425000,notariale,5,136,0,0,0,True,20,0,,,,3,0,,1972,381,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXQTG/
3,Schaerbeek,Appartement,Duplex,399000,notariale,3,125,0,0,0,True,45,0,,,,2,0,,1920,457,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JXQPV/
4,Jette,Appartement,,129000,notariale,2,50,0,0,0,,,0,,,,,0,,,159,https://www.zimmo.be/fr/jette-1090/a-vendre/appartement/JXQF4/
5,Evere,Appartement,,390000,notariale,3,100,0,0,0,True,4,0,,,,,0,,2015,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JXQDF/
6,Woluwe-Saint-Pierre,Appartement,,375000,notariale,4,90,0,0,0,True,17,0,,,,2,0,,2003,272,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/appartement/JXQE9/
7,Uccle,Maison,Maison de ville,1975000,notariale,8,780,0,0,0,,,1,,,,2,0,,1928,179,https://www.zimmo.be/fr/uccle-1180/a-vendre/maison/JXQ9W/
8,Bruxelles,Maison,,349000,notariale,3,100,0,0,0,,,1,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JXQ00/
9,Anderlecht,Appartement,,149000,notariale,2,45,0,0,0,True,50,0,,,,,0,,,626,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXPY1/
0,Bruxelles,Appartement,,140000,notariale,3,50,0,0,0,,,0,,,,,0,,1957,303,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JY4VA/
1,Bruxelles,Appartement,,254000,notariale,3,60,0,0,0,,,0,,,,,0,,1930,168,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JY4V4/
2,Bruxelles,Bien professionnel,Commerce,265000,notariale,2,50,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JY4V9/
3,Bruxelles,Appartement,,295000,notariale,4,80,0,0,0,True,4,0,,,,2,0,,,267,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JY4V8/
4,Bruxelles,Appartement,,239000,notariale,3,50,0,0,0,True,4,0,,,,2,0,,2013,250,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JY4V5/
5,Bruxelles,Appartement,,240000,notariale,3,50,0,0,0,True,3,0,,,,,0,,,163,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JY4V6/
6,Uccle,Maison,Villa,2850000,notariale,9,,0,0,0,,,1,,,,4,0,,1960,113,https://www.zimmo.be/fr/uccle-1180/a-vendre/maison/JY4UK/
7,Ixelles,Appartement,,850000,notariale,7,239,0,0,0,,,0,,,,3,0,,2006,168,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JY4UL/
8,Ixelles,Appartement,,735000,notariale,4,168,0,0,0,True,8,0,,,,2,0,,1930,191,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JY4RF/
9,Bruxelles,Appartement,,145000,notariale,2,30,0,0,0,,,0,,,,2,0,,2006,148,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JY4RD/
0,Bruxelles,Appartement,,550000,notariale,5,132,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JUQAB/
1,Bruxelles,Appartement,,370000,notariale,4,50,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JUQA9/
2,Bruxelles,Appartement,,385000,notariale,4,70,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JUQA3/
3,Bruxelles,Appartement,,385000,notariale,4,90,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JUQAC/
4,Bruxelles,Appartement,,336000,notariale,4,10,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JUQ9W/
5,Bruxelles,Appartement,,580000,notariale,5,132,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JUQAM/
6,Bruxelles,Appartement,,570000,notariale,5,132,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JUQAI/
7,Bruxelles,Appartement,,610000,notariale,5,132,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JUQAS/
8,Bruxelles,Appartement,,599000,notariale,5,80,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JUQAR/
9,Bruxelles,Appartement,,550000,notariale,5,80,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JUQAV/
0,Etterbeek,Appartement,,520000,notariale,3,130,0,0,0,,,1,,,,3,0,old,2003,213,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/appartement/JT8RC/
1,Evere,Bien professionnel,Immeuble de bureaux,1650000,notariale,0,232,0,0,0,,,0,,,434,,0,,,,https://www.zimmo.be/fr/evere-1140/a-vendre/bien-professionnel/JT6NJ/
2,Evere,Terrain,,1650000,notariale,0,232,0,0,0,,,0,,,434,,0,,,,https://www.zimmo.be/fr/evere-1140/a-vendre/terrain/JT6NL/
3,Evere,Bien professionnel,Bureaux,1650000,notariale,0,232,0,0,0,,,0,,,434,,0,,,,https://www.zimmo.be/fr/evere-1140/a-vendre/bien-professionnel/JT6NK/
4,Bruxelles,Appartement,,260000,notariale,2,83,0,0,0,,,0,,,,,0,,,232,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JT3ME/
5,Ixelles,Bien professionnel,Bien commercial,275000,notariale,0,114,0,0,0,,,0,,,114,,0,,,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/bien-professionnel/JT3DP/
6,Anderlecht,Bien professionnel,Bâtiment commercial,240000,notariale,3,210,0,0,0,,,0,,,220,2,0,new,,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/bien-professionnel/JT23G/
7,Molenbeek-Saint-Jean,Garage,,22500,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/garage/JT0MR/
8,Molenbeek-Saint-Jean,Garage,,22500,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/garage/JT0MS/
9,Saint-Gilles,Maison,,399000,notariale,5,153,0,0,0,,,0,,,55,2,0,old,1955,363,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/maison/JT04P/
0,Auderghem,Bien professionnel,Immeuble d’appartements,635000,notariale,5,282,0,0,0,,,1,,,,2,0,,,461,https://www.zimmo.be/fr/auderghem-1160/a-vendre/bien-professionnel/JXSRH/
1,Schaerbeek,Appartement,,319000,notariale,5,117,0,0,0,,,0,,,,,0,,2007,183,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JXSK7/
2,Koekelberg,Appartement,,345000,notariale,4,117,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/koekelberg-1081/a-vendre/appartement/JXSK0/
3,Forest,Appartement,,220000,notariale,1,50,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/forest-1190/a-vendre/appartement/JXS5U/
4,Bruxelles,Appartement,,275000,notariale,3,60,0,0,0,,,0,,,,,0,,1963,456,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXS5Q/
5,Woluwe-Saint-Pierre,Maison,,950000,notariale,7,242,0,0,0,,,1,,,,2,0,,1930,356,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/maison/JXS6W/
6,Anderlecht,Appartement,,230000,notariale,2,80,0,0,0,True,50,0,,,,,0,,1978,204,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXS4Y/
7,Evere,Appartement,Studio avec coin lit,194000,notariale,1,34,0,0,0,,,0,,,,2,0,,2022,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JXS2L/
8,Evere,Appartement,Penthouse,598000,notariale,5,25,0,0,0,True,05,1,,,,2,0,,2022,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JXS2K/
9,Laeken,Appartement,,159000,notariale,4,72,0,0,0,True,14,0,,,,,0,,1969,256,https://www.zimmo.be/fr/laeken-1020/a-vendre/appartement/JXRVN/
0,Woluwe-Saint-Pierre,Appartement,,395000,notariale,4,98,0,0,1,,,0,,,,2,0,new,1970,282,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/appartement/JW871/
1,Schaerbeek,Appartement,App. rez-de-chaussée,200000,notariale,2,64,0,0,0,True,30,0,,,,,0,,,286,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JW7ID/
2,Schaerbeek,Appartement,,200000,notariale,2,64,0,0,0,True,30,0,,,,,0,,,286,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JW7IC/
3,Anderlecht,Appartement,,129000,notariale,3,57,0,0,0,True,12,0,,,,,0,old,1974,345,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JW7ER/
4,Woluwe-Saint-Lambert,Maison,,675000,notariale,7,180,0,0,0,,,0,180,-17,163,2,0,,,258,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/maison/JW710/
5,Woluwe-Saint-Lambert,Appartement,Studio,204000,notariale,1,,0,0,0,,,0,,,,,0,old,2022,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JW6IB/
6,Woluwe-Saint-Lambert,Appartement,,543000,notariale,4,129,0,0,0,True,66,0,,,,,0,old,2021,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JW6FJ/
7,Woluwe-Saint-Lambert,Appartement,Penthouse,808000,notariale,5,184,0,0,0,True,52,0,,,,,0,old,2021,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JW6FA/
8,Bruxelles,Appartement,Studio avec coin lit,165000,notariale,2,37,0,0,0,,,0,,,,2,0,old,2010,208,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JW592/
9,Bruxelles,Bien professionnel,Bâtiment d’entreprise,1350000,notariale,9,300,0,0,0,True,50,0,,,76,2,0,new,1837,407,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JW5I9/
0,Woluwe-Saint-Lambert,Appartement,,385000,notariale,5,127,0,0,0,True,15,1,,,,2,0,old,1979,191,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JWGYY/
1,Ganshoren,Appartement,,338000,notariale,6,115,0,0,0,True,10,0,,,,3,0,old,2000,216,https://www.zimmo.be/fr/ganshoren-1083/a-vendre/appartement/JWGTG/
2,Saint-Josse-ten-Noode,Appartement,,219000,notariale,3,70,0,0,0,True,18,0,,,,,0,old,1970,184,https://www.zimmo.be/fr/saint-josse-ten-noode-1210/a-vendre/appartement/JWGR8/
3,Bruxelles,Appartement,,235000,notariale,3,67,0,0,0,True,8,0,,,,,0,,,248,https://www.zimmo.be/fr/bruxelles-1030/a-vendre/appartement/JWGPR/
4,Koekelberg,Appartement,,249000,notariale,4,105,0,0,0,,,0,,,,,0,,,157,https://www.zimmo.be/fr/koekelberg-1081/a-vendre/appartement/JWGPM/
5,Bruxelles,Appartement,Studio avec coin lit,160000,notariale,2,37,0,1,0,,,0,,,,2,0,old,2009,285,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JWGP0/
6,Jette,Appartement,,329000,notariale,8,,0,0,0,,,0,,,146,,0,,,153,https://www.zimmo.be/fr/jette-1090/a-vendre/appartement/JWGL5/
7,Auderghem,Appartement,,395000,notariale,5,110,0,0,0,True,6,0,,,,2,0,old,1965,191,https://www.zimmo.be/fr/auderghem-1160/a-vendre/appartement/JWDEZ/
8,Forest,Garage,Cave,650000,notariale,0,,0,0,0,,,0,,,635,,0,,,,https://www.zimmo.be/fr/forest-1190/a-vendre/garage/JWC86/
9,Schaerbeek,Appartement,,312000,notariale,4,105,0,0,0,,,0,,,,2,0,old,1907,177,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JWB3S/
0,Bruxelles,Maison,,825000,notariale,17,245,0,0,0,True,40,1,,,120,2,0,old,1890,252,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JX6AU/
1,Uccle,Appartement,,1500000,notariale,5,220,0,0,1,True,60,0,,,,,0,new,2020,103,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JX6B0/
2,Bruxelles,Appartement,,175000,notariale,1,62,0,0,0,,,0,,,,,0,,,248,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JX61J/
3,Molenbeek-Saint-Jean,Appartement,,169000,notariale,3,55,0,0,0,True,50,0,,,,,0,old,2001,,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/appartement/JX5ZR/
4,Etterbeek,Appartement,,120000,notariale,1,25,0,0,0,,,0,,,,2,0,new,1963,566,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/appartement/JX5TG/
5,Anderlecht,Appartement,,145000,notariale,3,62,0,0,0,,,0,,,,,0,new,,165,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JX5TA/
6,Anderlecht,Bien professionnel,Commerce,269000,notariale,0,80,0,0,0,,,0,,,,3,0,old,1964,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/bien-professionnel/JX5CY/
7,Uccle,Appartement,,595000,notariale,3,125,0,0,0,,,0,,,,2,0,new,1973,127,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JX5AJ/
8,Evere,Appartement,Studio avec coin lit,225000,notariale,1,40,0,0,0,True,9,0,,,,,0,old,2019,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JX5A9/
9,Evere,Appartement,Studio avec coin lit,225000,notariale,1,40,0,0,0,True,9,0,,,,,0,old,2019,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JX5A8/
0,,Appartement,Studio avec coin lit,,notariale,2,55,0,0,0,True,3,0,,,,2,0,,2021,,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/appartement/JXM4B/
1,Ixelles,Appartement,Penthouse,2500000.0,notariale,7,277,0,0,0,True,24,0,,,,4,0,,2018,109,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JXM49/
2,,Projet,,250000.0,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/projet-immobilier/10045V6/
3,Uccle,Appartement,Penthouse,285000.0,notariale,4,30,0,0,0,True,42,0,,,,2,0,,1977,273,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JXLXS/
4,Woluwe-Saint-Lambert,Appartement,,425000.0,notariale,6,100,0,0,0,True,6,0,,,,3,0,,1991,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JXLT4/
5,Bruxelles,Bien professionnel,,460000.0,notariale,5,245,0,0,0,,,0,,,,,0,,,414,https://www.zimmo.be/fr/bruxelles-1020/a-vendre/bien-professionnel/JXLQ5/
6,Schaerbeek,Appartement,,140000.0,notariale,2,45,0,0,0,True,6,0,,,,,0,,1965,415,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JXLO1/
7,Saint-Gilles,Appartement,,540000.0,notariale,4,110,0,0,0,True,3,0,,,,,0,,1930,,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/appartement/JXLHF/
8,Anderlecht,Maison,,290000.0,notariale,7,150,0,0,0,,,0,,,,2,0,,,243,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/maison/JXLHD/
9,Schaerbeek,Appartement,,300000.0,notariale,3,88,0,0,0,,,0,,,,,0,,,150,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JXLE4/
0,Etterbeek,Appartement,,495000,notariale,6,111,0,0,0,True,12,0,,,,,0,,2011,100,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/appartement/JUANT/
1,Anderlecht,Appartement,,295000,notariale,5,126,0,0,0,,,0,,,,2,0,new,1960,178,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JUALR/
2,Molenbeek-Saint-Jean,Appartement,,229000,notariale,4,100,0,0,0,True,6,0,,,,,0,new,1970,138,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/appartement/JUA42/
3,Laeken,Maison,,670000,notariale,8,365,0,0,0,True,40,1,115,235,350,2,0,old,1899,369,https://www.zimmo.be/fr/laeken-1020/a-vendre/maison/JU9UX/
4,Bruxelles,Bien professionnel,Bâtiment d’entreprise,2685000,notariale,0,794,0,0,0,,,0,,,,,0,old,2021,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JU8UH/
5,Woluwe-Saint-Lambert,Maison,,1985000,notariale,10,525,0,0,0,,,1,,,673,2,0,old,1930,309,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/maison/JU613/
6,Etterbeek,Maison,,1985000,notariale,11,525,0,0,0,,,1,,,673,2,0,old,1930,309,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/maison/JU614/
7,Evere,Bien professionnel,Bureaux,210000,notariale,0,85,0,0,0,,,0,,,,,0,old,1970,,https://www.zimmo.be/fr/evere-1140/a-vendre/bien-professionnel/JTWQ9/
8,Woluwe-Saint-Pierre,Maison,Usage mixte,3000000,notariale,0,762,0,0,0,,,1,,,250,,0,old,1986,329,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/maison/JTL2X/
9,Uccle,Kot-Colocation,,350000,notariale,0,347,0,0,0,,,0,,,,,0,old,1614,,https://www.zimmo.be/fr/uccle-1180/a-vendre/kot-colocation/JTMGW/
0,Anderlecht,Appartement,,355000,notariale,5,109,0,0,0,,,0,,,,2,0,,,249,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXGWY/
1,Bruxelles,Appartement,,225000,notariale,3,72,0,1,0,True,3,0,,,,2,0,,2013,165,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXGV1/
2,Saint-Josse-ten-Noode,Maison,,685000,notariale,6,255,0,0,0,,,1,,,184,2,0,,,,https://www.zimmo.be/fr/saint-josse-ten-noode-1210/a-vendre/maison/JXGPJ/
3,Woluwe-Saint-Lambert,Garage,Place de stationnement,12000,notariale,0,15,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/garage/JVVB0/
4,Ixelles,Appartement,,1190000,notariale,7,280,0,0,0,True,5,0,,,,2,0,old,1935,229,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JXGCG/
5,Anderlecht,Maison,,359000,notariale,5,170,0,0,0,,,0,,,,2,0,,,689,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/maison/JXGAL/
6,Saint-Gilles,Appartement,Studio,170000,notariale,2,47,0,0,0,,,0,,,47,,0,,,,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/appartement/JXG3F/
7,Bruxelles,Appartement,,270000,notariale,2,91,0,0,0,True,11,0,,,,2,0,old,2011,236,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXG1D/
8,Saint-Gilles,Appartement,App. rez-de-chaussée,619000,notariale,3,152,0,0,0,,,1,,,116,,0,old,1902,158,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/appartement/JXFTA/
9,Bruxelles,Maison,Usage mixte,1850000,notariale,0,820,0,0,0,,,0,,,,2,0,,,555,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JXFR0/
0,Saint-Josse-ten-Noode,Bien professionnel,,685000,notariale,6,255,0,0,0,,,1,,,,2,0,,,,https://www.zimmo.be/fr/saint-josse-ten-noode-1210/a-vendre/bien-professionnel/JY3XN/
1,Neder-over-Heembeek,Bien professionnel,Immeuble d’appartements,450000,notariale,8,300,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/neder-over-heembeek-1120/a-vendre/bien-professionnel/JY3X9/
2,Laeken,Bien professionnel,Immeuble d’appartements,450000,notariale,8,300,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/laeken-1020/a-vendre/bien-professionnel/JY3XB/
3,Woluwe-Saint-Lambert,Appartement,,359000,notariale,5,110,0,0,0,True,12,0,,,,,0,,1965,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JY3XA/
4,Ixelles,Appartement,,345000,notariale,5,115,0,0,0,,,0,,,,2,0,,,399,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JY3X4/
5,Uccle,Maison,,790000,notariale,6,220,0,0,0,,,1,,,,2,0,,1892,351,https://www.zimmo.be/fr/uccle-1180/a-vendre/maison/JY3X7/
6,Ixelles,Bien professionnel,Bâtiment commercial,1495000,notariale,12,,0,0,0,,,0,,,,2,0,,,416,https://www.zimmo.be/fr/ixelles-1050/a-vendre/bien-professionnel/JY3X6/
7,Ixelles,Bien professionnel,Bâtiment commercial,665000,notariale,6,,0,0,0,,,0,,,,2,0,,,595,https://www.zimmo.be/fr/ixelles-1050/a-vendre/bien-professionnel/JY3X5/
8,Ixelles,Appartement,,295000,notariale,4,88,0,0,0,,,0,,,,2,0,,,521,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JY3WU/
9,Ixelles,Appartement,,630000,notariale,4,164,0,0,0,True,81,1,,,,2,0,,1920,193,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JY3WX/
0,Forest,Appartement,,229000.0,notariale,2,70,0,0,0,True,15,1,,,,2,0,,,360,https://www.zimmo.be/fr/forest-1190/a-vendre/appartement/JXU3T/
1,,Projet,,,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/projet-immobilier/10045YO/
2,Etterbeek,Appartement,,180000.0,notariale,1,35,0,1,0,,,0,,,,,0,,,304,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/appartement/JXTTX/
3,Evere,Appartement,,349000.0,notariale,5,97,0,0,0,True,70,0,,,,,0,,2006,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JXTT5/
4,,Projet,,377900.0,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/neder-over-heembeek-1120/a-vendre/projet-immobilier/10043ZU/
5,,Projet,,,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/projet-immobilier/100440K/
6,Anderlecht,Appartement,Duplex,587814.0,notariale,3,194,0,0,0,,,0,,,,2,0,,2015,193,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXL5E/
7,Molenbeek-Saint-Jean,Appartement,Penthouse,199000.0,notariale,2,70,0,0,0,True,30,0,,,,2,0,,1970,320,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/appartement/JXTGQ/
8,Bruxelles,Appartement,Loft,474000.0,notariale,5,175,0,0,0,True,15,0,,,,,0,,,249,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXTFB/
9,Woluwe-Saint-Lambert,Maison,Maison unifamiliale,385000.0,notariale,4,111,0,0,0,,,1,,,,2,0,,1960,331,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/maison/JXTBG/
0,Bruxelles,Maison,Usage mixte,595000,notariale,0,260,0,0,0,,,1,,,90,,0,old,1836,498,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JVMPK/
1,Laeken,Garage,Garage en sous-sol,12750,notariale,1,,0,0,0,,,0,,,,3,0,old,2015,,https://www.zimmo.be/fr/laeken-1020/a-vendre/garage/JWYYC/
2,Molenbeek-Saint-Jean,Appartement,,298000,notariale,5,105,0,0,0,,,0,,,,2,0,,,129,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/appartement/JWYKW/
3,Molenbeek-Saint-Jean,Garage,,32000,notariale,0,18,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/garage/JWYIA/
4,Bruxelles,Appartement,,399000,notariale,2,,0,0,0,,,0,,,,,0,,2015,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JWYJ9/
5,Laeken,Garage,Garage en sous-sol,13000,notariale,1,,0,0,0,,,0,,,,3,0,old,2015,,https://www.zimmo.be/fr/laeken-1020/a-vendre/garage/JWYEN/
6,Bruxelles,Appartement,Duplex,350000,notariale,4,140,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1030/a-vendre/appartement/JWY6N/
7,Schaerbeek,Appartement,,390000,notariale,5,120,0,0,0,,,0,,,,,0,,,291,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JWY61/
8,Laeken,Maison,,430000,notariale,4,170,0,0,0,True,50,1,,,,2,0,,,372,https://www.zimmo.be/fr/laeken-1020/a-vendre/maison/JWY5Z/
