,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
4,Appels,Appartement,,329000,notariale,5,126,0,0,0,,,0,,,,3,0,old,2021,,https://www.zimmo.be/fr/appels-9200/a-vendre/appartement/JPMI2/
5,Ninove,Appartement,Duplex,345000,notariale,8,70,0,0,0,,,0,,,,2,0,,,142,https://www.zimmo.be/fr/ninove-9400/a-vendre/appartement/JPM7G/
6,Aalter,Maison,Maison de maître,1095000,notariale,8,320,0,0,0,,,1,,,041,3,0,new,1905,289,https://www.zimmo.be/fr/aalter-9880/a-vendre/maison/JPLUF/
7,Merelbeke,Appartement,,259000,notariale,5,87,0,0,0,True,11,0,,,98,2,0,old,2020,,https://www.zimmo.be/fr/merelbeke-9820/a-vendre/appartement/JPLN6/
8,Merelbeke,Appartement,,218950,notariale,4,70,0,0,0,True,11,0,,,81,2,0,old,2020,,https://www.zimmo.be/fr/merelbeke-9820/a-vendre/appartement/JPLN7/
9,Sint-Laureins,Appartement,,335000,notariale,4,140,0,0,0,,,0,,,140,3,0,old,2020,,https://www.zimmo.be/fr/sint-laureins-9980/a-vendre/appartement/JPLHO/
0,Grembergen,Maison,,245000,notariale,4,140,0,0,0,,,0,,,,3,0,,,433,https://www.zimmo.be/fr/grembergen-9200/a-vendre/maison/JXVCC/
1,Gent,Maison,,464036,notariale,4,,0,0,0,,,1,,,,,0,,2021,,https://www.zimmo.be/fr/gent-9041/a-vendre/maison/JXVC1/
2,Gent,Maison,,464819,notariale,4,,0,0,0,,,1,,,,,0,,2021,,https://www.zimmo.be/fr/gent-9041/a-vendre/maison/JXVC2/
3,Drongen,Maison,,695000,notariale,4,,0,0,0,,,1,,,,4,0,,,125,https://www.zimmo.be/fr/drongen-9031/a-vendre/maison/JXVAP/
4,Nieuwerkerken,Maison,Maison jumelée,249000,notariale,5,121,0,0,0,,,1,,,,,0,,,486,https://www.zimmo.be/fr/nieuwerkerken-9320/a-vendre/maison/JXVBX/
5,Aalst,Maison,Maison deux facades,269000,notariale,5,148,0,0,0,,,1,,,,,0,,,206,https://www.zimmo.be/fr/aalst-9300/a-vendre/maison/JXVBY/
6,Herzele,Maison,,219000,notariale,6,111,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/herzele-9550/a-vendre/maison/JXVAB/
7,Dendermonde,Maison,,349000,notariale,7,270,0,0,0,,,1,,,,3,0,,1963,,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/maison/JXVAD/
8,Overmere,Maison,,419000,notariale,8,220,0,0,0,,,1,,,,4,0,,1974,414,https://www.zimmo.be/fr/overmere-9290/a-vendre/maison/JXVAA/
9,Herzele,Maison,,209000,notariale,5,100,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/herzele-9550/a-vendre/maison/JXVAC/
0,Sint-Niklaas,Appartement,,228000,notariale,4,90,0,0,0,,,0,,,,2,0,,2010,,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/appartement/JXINY/
1,Stekene,Maison,,445000,notariale,7,268,0,0,0,,,1,,,,4,0,,1995,163,https://www.zimmo.be/fr/stekene-9190/a-vendre/maison/JXJND/
2,Grembergen,Maison,,410000,notariale,5,220,0,0,0,,,1,,,,2,0,,1957,331,https://www.zimmo.be/fr/grembergen-9200/a-vendre/maison/JXJU4/
3,Ledeberg,Appartement,,250000,notariale,4,,0,0,0,True,19,0,,,,,0,,,172,https://www.zimmo.be/fr/ledeberg-9050/a-vendre/appartement/JXS78/
4,Sint-Amandsberg,Appartement,,266000,notariale,4,,0,0,0,True,37,0,,,,,0,,,,https://www.zimmo.be/fr/sint-amandsberg-9040/a-vendre/appartement/JXS77/
5,Watervliet,Maison,,375000,notariale,4,161,0,0,0,,,0,,,,4,0,,2007,217,https://www.zimmo.be/fr/watervliet-9988/a-vendre/maison/JXS57/
6,,Maison,,300000,notariale,4,,0,0,0,,,0,,,,4,0,,,595,https://www.zimmo.be/fr/munte-9820/a-vendre/maison/JXS4F/
7,Waarschoot,Maison,,149000,notariale,1,110,0,0,0,,,1,,,,,0,,,,https://www.zimmo.be/fr/waarschoot-9950/a-vendre/maison/JXPVR/
8,Aalst,Maison,,265000,notariale,4,195,0,0,0,,,0,,,,,0,,,269,https://www.zimmo.be/fr/aalst-9300/a-vendre/maison/JXS1A/
9,Oudenaarde,Appartement,Loft,265000,notariale,4,82,0,0,0,True,37,0,,,,2,0,,1942,150,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/appartement/JXJ7D/
0,Brakel,Maison,,406035,notariale,7,176,0,0,0,,,1,,,,3,0,,,,https://www.zimmo.be/fr/brakel-9660/a-vendre/maison/JXXOQ/
1,Deinze,Maison,,474976,notariale,7,182,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/deinze-9800/a-vendre/maison/JXXO8/
2,Belsele,Maison,,613172,notariale,7,164,0,0,0,,,1,,,,4,0,,,,https://www.zimmo.be/fr/belsele-9111/a-vendre/maison/JXXOF/
3,Denderwindeke,Maison,,447965,notariale,7,143,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/denderwindeke-9400/a-vendre/maison/JXXOH/
4,Erpe-Mere,Maison,,665594,notariale,7,190,0,0,0,,,1,,,,4,0,,,,https://www.zimmo.be/fr/erpe-mere-9420/a-vendre/maison/JXXOL/
5,Nederhasselt,Maison,,456712,notariale,7,153,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/nederhasselt-9400/a-vendre/maison/JXXON/
6,Viane,Maison,,414185,notariale,7,143,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/viane-9500/a-vendre/maison/JXXOB/
7,Nederhasselt,Maison,,456712,notariale,7,153,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/nederhasselt-9400/a-vendre/maison/JXXON/
8,Vlierzele,Maison,,507842,notariale,5,216,0,0,0,,,1,,,,3,0,,,,https://www.zimmo.be/fr/vlierzele-9520/a-vendre/maison/JXXOO/
9,Eeklo,Maison,,714847,notariale,7,258,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JXXO3/
0,Aalter,Appartement,,455000.0,notariale,3,72,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/aalter-9880/a-vendre/appartement/JKKZY/
1,Destelbergen,Terrain,Terrain à bâtir,597779.0,notariale,0,,0,0,0,,,0,520,68,588,4,0,,,,https://www.zimmo.be/fr/destelbergen-9070/a-vendre/terrain/JKKW0/
2,Renaix,Bien professionnel,Bien commercial,250000.0,notariale,0,144,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/renaix-9600/a-vendre/bien-professionnel/JKEVO/
3,Renaix,Bien professionnel,Bien commercial,285000.0,notariale,0,169,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/renaix-9600/a-vendre/bien-professionnel/JKEVP/
4,Renaix,Bien professionnel,Bien commercial,285000.0,notariale,0,170,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/renaix-9600/a-vendre/bien-professionnel/JKEVQ/
5,,Appartement,Loft,,notariale,2,202,0,0,0,,,0,,,202,,0,,,,https://www.zimmo.be/fr/melle-9090/a-vendre/appartement/JKBHW/
6,Aalst,Garage,,30000.0,notariale,1,,0,0,0,,,0,,,,,0,old,1987,,https://www.zimmo.be/fr/aalst-9300/a-vendre/garage/JKBFJ/
7,,Maison,,,notariale,3,,0,0,0,,,0,,,290,3,0,,,,https://www.zimmo.be/fr/wieze-9280/a-vendre/maison/JKBEI/
8,,Maison,,,notariale,4,,0,0,0,,,0,,,223,2,0,,,,https://www.zimmo.be/fr/wieze-9280/a-vendre/maison/JKBEK/
9,Renaix,Appartement,,250000.0,notariale,3,108,0,0,0,True,23,0,,,,,0,old,2020,,https://www.zimmo.be/fr/renaix-9600/a-vendre/appartement/JKB5M/
0,Zelzate,Maison,,610056,notariale,8,,0,0,0,,,1,,,790,4,0,,,,https://www.zimmo.be/fr/zelzate-9060/a-vendre/maison/JW2IN/
1,Zelzate,Maison,,444995,notariale,6,,0,0,0,,,0,,,600,3,0,,,,https://www.zimmo.be/fr/zelzate-9060/a-vendre/maison/JW2II/
2,Outer,Maison,,523521,notariale,7,,0,0,0,,,1,,,525,4,0,,,,https://www.zimmo.be/fr/outer-9406/a-vendre/maison/JW2IJ/
3,Dendermonde,Maison,,528275,notariale,6,,0,0,0,,,0,,,527,3,0,,,,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/maison/JW2IM/
4,Herzele,Maison,,613548,notariale,7,,0,0,0,,,1,,,535,3,0,,,,https://www.zimmo.be/fr/herzele-9550/a-vendre/maison/JW2IG/
5,Mendonk,Maison,,452870,notariale,6,130,0,0,0,,,0,,,690,3,0,,,,https://www.zimmo.be/fr/mendonk-9042/a-vendre/maison/JW2IO/
6,Smetlede,Maison,,517015,notariale,6,,0,0,0,,,0,,,125,3,0,,,,https://www.zimmo.be/fr/smetlede-9340/a-vendre/maison/JW2IF/
7,Zele,Maison,,229000,notariale,5,150,0,0,0,,,1,,,775,2,0,,,889,https://www.zimmo.be/fr/zele-9240/a-vendre/maison/JW2G2/
8,Erpe-Mere,Terrain,Terrain à bâtir,119000,notariale,0,,0,0,0,,,0,,,302,,0,,,,https://www.zimmo.be/fr/erpe-mere-9420/a-vendre/terrain/JW2FQ/
9,Stekene,Maison,,186000,notariale,2,,0,0,0,,,0,,,191,4,0,old,1952,734,https://www.zimmo.be/fr/stekene-9190/a-vendre/maison/JW2DF/
0,Ertvelde,Appartement,,276000,notariale,4,25,0,0,0,,,1,,,25,2,0,old,2021,,https://www.zimmo.be/fr/ertvelde-9940/a-vendre/appartement/JUW9I/
1,Ertvelde,Appartement,,283500,notariale,4,31,0,0,0,,,1,,,31,2,0,old,2021,,https://www.zimmo.be/fr/ertvelde-9940/a-vendre/appartement/JUW9H/
2,Ertvelde,Appartement,,259000,notariale,0,,0,0,0,,,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/ertvelde-9940/a-vendre/appartement/JUW9L/
3,Ertvelde,Appartement,,269000,notariale,4,31,0,0,0,,,1,,,31,2,0,old,2021,,https://www.zimmo.be/fr/ertvelde-9940/a-vendre/appartement/JUW9J/
4,Eine,Appartement,,179500,notariale,2,,0,0,0,,,0,,,75,,0,old,2004,265,https://www.zimmo.be/fr/eine-9700/a-vendre/appartement/JUK7U/
5,Zottegem,Appartement,,255000,notariale,4,79,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/appartement/JUW6F/
6,Eeklo,Appartement,,179000,notariale,4,108,0,0,0,True,4,0,120,,,2,0,old,1988,398,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JUW1V/
7,Gentbrugge,Maison,Usage mixte,480000,notariale,8,175,0,0,0,True,15,1,,,95,2,0,old,1910,300,https://www.zimmo.be/fr/gentbrugge-9050/a-vendre/maison/JUVXT/
8,Aalst,Appartement,,330000,notariale,5,133,0,0,0,True,7,0,,,,,0,old,2002,118,https://www.zimmo.be/fr/aalst-9300/a-vendre/appartement/JUVWV/
9,Gentbrugge,Maison,Usage mixte,480000,notariale,8,175,0,0,0,True,15,1,,,95,2,0,old,1910,300,https://www.zimmo.be/fr/gentbrugge-9050/a-vendre/maison/JUVXT/
0,,Maison,Maison deux facades,50000,notariale,2,,0,0,0,,,0,,,,2,0,,1930,600,https://www.zimmo.be/fr/renaix-9600/a-vendre/maison/JXSJC/
1,Aalter,Maison,,295000,notariale,3,165,0,0,0,,,0,,,,,0,,1972,263,https://www.zimmo.be/fr/aalter-9880/a-vendre/maison/JXSJ8/
2,Ninove,Maison,,295000,notariale,5,154,0,0,0,,,0,,,,3,0,,,646,https://www.zimmo.be/fr/ninove-9400/a-vendre/maison/JXSIN/
3,Oudenaarde,Appartement,App. rez-de-chaussée,198000,notariale,5,92,0,0,0,True,9,0,,,,,0,,1995,424,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/appartement/JXSJ0/
4,Beveren-Waas,Maison,,299000,notariale,6,150,0,0,0,,,1,,,,3,0,,1971,353,https://www.zimmo.be/fr/beveren-waas-9120/a-vendre/maison/JXSDX/
5,Temse,Appartement,,229000,notariale,5,105,0,0,0,True,80,0,,,,3,0,,,233,https://www.zimmo.be/fr/temse-9140/a-vendre/appartement/JXSFS/
6,Sint-Niklaas,Appartement,,275000,notariale,3,13,0,0,0,True,12,0,,,,2,0,,2014,,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/appartement/JXSDF/
7,Sint-Niklaas,Appartement,,248000,notariale,3,48,0,0,0,True,12,0,,,,2,0,,2014,,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/appartement/JXSDE/
8,Geraardsbergen,Appartement,,210000,notariale,3,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/geraardsbergen-9500/a-vendre/appartement/JXSH9/
9,Eeklo,Maison,Maison unifamiliale,298000,notariale,6,132,0,0,0,,,1,,,,3,0,,2002,224,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JXSBI/
0,Geraardsbergen,Appartement,,227500,notariale,4,04,0,0,0,,,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/geraardsbergen-9500/a-vendre/appartement/JTX4O/
1,Maldegem,Maison,,350000,agence,6,,0,0,0,,,0,,,638,3,0,,,533,https://www.zimmo.be/fr/maldegem-9990/a-vendre/maison/JTWZ6/
2,Lebbeke,Appartement,,250000,notariale,3,90,0,0,0,,,0,,,90,2,0,old,2011,213,https://www.zimmo.be/fr/lebbeke-9280/a-vendre/appartement/JTWXQ/
3,Kluisbergen,Maison,,283461,notariale,7,161,0,0,0,,,1,50,460,510,4,0,old,2019,,https://www.zimmo.be/fr/kluisbergen-9690/a-vendre/maison/JTLUU/
4,Deinze,Appartement,,212000,notariale,2,24,0,0,0,True,72,0,,,,,0,,,,https://www.zimmo.be/fr/deinze-9800/a-vendre/appartement/JTWM4/
5,Olsene,Garage,,20000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/olsene-9870/a-vendre/garage/JTWDR/
6,Olsene,Garage,,20000,notariale,0,,0,0,0,,,0,,,18,,0,,,,https://www.zimmo.be/fr/olsene-9870/a-vendre/garage/JTWDQ/
7,Kluisbergen,Bien professionnel,Bien commercial,235000,notariale,5,50,0,0,0,,,1,157,0,157,3,0,old,1950,377,https://www.zimmo.be/fr/kluisbergen-9690/a-vendre/bien-professionnel/JTJR3/
8,Renaix,Appartement,,152900,notariale,3,68,0,0,0,,,0,68,6,74,2,0,old,2022,,https://www.zimmo.be/fr/renaix-9600/a-vendre/appartement/JTQYF/
9,Renaix,Appartement,,159900,notariale,4,73,0,0,0,,,0,73,6,79,2,0,old,2022,,https://www.zimmo.be/fr/renaix-9600/a-vendre/appartement/JTQYE/
0,Kluisbergen,Maison,,235000,notariale,5,50,0,0,0,,,1,157,0,157,3,0,old,1950,377,https://www.zimmo.be/fr/kluisbergen-9690/a-vendre/maison/JVF67/
1,Aalst,Appartement,Loft,1050000,notariale,7,555,0,0,0,,,1,,,425,2,0,,,349,https://www.zimmo.be/fr/aalst-9300/a-vendre/appartement/JVIRU/
2,Merelbeke,Appartement,,154000,notariale,3,,0,0,0,,,0,,,,,0,,,325,https://www.zimmo.be/fr/merelbeke-9820/a-vendre/appartement/JVDUO/
3,Gent,Appartement,,375000,notariale,4,115,0,0,0,,,1,,,,,0,old,2013,104,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JVIM2/
4,Sint-Martens-Latem,Terrain,,150000,notariale,0,,0,0,0,,,0,,,410,,0,,,,https://www.zimmo.be/fr/sint-martens-latem-9830/a-vendre/terrain/JVI2H/
5,Gent,Appartement,,625000,notariale,6,116,0,0,0,True,24,0,,,,,0,old,2007,171,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JVI29/
6,Gent,Appartement,,425000,notariale,6,110,0,0,0,True,12,0,,,,3,0,old,2015,124,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JVI2S/
7,Hamme,Maison,,547000,notariale,8,291,0,0,0,,,0,,,751,3,0,old,1996,264,https://www.zimmo.be/fr/hamme-9220/a-vendre/maison/JVHZB/
8,Deinze,Appartement,,338750,notariale,4,14,0,0,0,True,60,1,,,14,2,0,old,2020,,https://www.zimmo.be/fr/deinze-9800/a-vendre/appartement/JVHPU/
9,Deinze,Appartement,,298500,notariale,4,94,0,0,0,True,80,1,,,94,2,0,old,2020,,https://www.zimmo.be/fr/deinze-9800/a-vendre/appartement/JVHPT/
0,Aspelare,Maison,Maison d’angle,319000,notariale,9,,0,0,0,,,1,,,,3,0,,,299,https://www.zimmo.be/fr/aspelare-9404/a-vendre/maison/JXMD6/
1,Zottegem,Maison,,249500,notariale,6,180,0,0,0,,,0,,,,2,0,,1953,298,https://www.zimmo.be/fr/zottegem-9620/a-vendre/maison/JXLOP/
2,Munkzwalm,Appartement,,450000,notariale,6,150,0,0,0,True,24,1,,,,4,0,,1990,128,https://www.zimmo.be/fr/munkzwalm-9630/a-vendre/appartement/JXLOQ/
3,Nukerke,Bien professionnel,Bureaux,425000,notariale,10,310,0,0,0,,,1,,,,4,0,,1946,361,https://www.zimmo.be/fr/nukerke-9681/a-vendre/bien-professionnel/JXLHB/
4,Hamme,Maison,Maison unifamiliale,399000,notariale,7,,0,0,0,,,0,,,,,0,,1968,202,https://www.zimmo.be/fr/hamme-9220/a-vendre/maison/JXMAP/
5,Stekene,Appartement,,195000,notariale,3,58,0,0,0,,,0,,,,,0,,2009,112,https://www.zimmo.be/fr/stekene-9190/a-vendre/appartement/JXMAN/
6,Lokeren,Maison,,350000,notariale,8,285,0,0,0,,,1,,,,2,0,,1941,535,https://www.zimmo.be/fr/lokeren-9160/a-vendre/maison/JXMAO/
7,Oudenaarde,Appartement,,265000,notariale,4,82,0,0,0,True,37,0,20,30,50,2,0,new,1942,150,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/appartement/JXDG7/
8,Geraardsbergen,Maison,,300000,notariale,5,,0,0,0,,,1,60,883,943,4,0,old,2018,,https://www.zimmo.be/fr/geraardsbergen-9500/a-vendre/maison/JXEBN/
9,Ninove,Appartement,,229000,notariale,4,,0,0,0,True,70,0,,,,2,0,,,121,https://www.zimmo.be/fr/ninove-9400/a-vendre/appartement/JXM2H/
0,Brakel,Maison,,405786.0,notariale,6,169,0,0,0,,,1,,,347,3,0,,,,https://www.zimmo.be/fr/brakel-9660/a-vendre/maison/JWRWO/
1,Erpe-Mere,Maison,,480921.0,notariale,7,182,0,0,0,,,1,,,346,3,0,,,,https://www.zimmo.be/fr/erpe-mere-9420/a-vendre/maison/JWRWN/
2,Appelterre-Eichem,Maison,,426935.0,notariale,6,170,0,0,0,,,0,,,800,3,0,,,,https://www.zimmo.be/fr/appelterre-eichem-9400/a-vendre/maison/JWRWQ/
3,Gent,Appartement,,315000.0,notariale,2,81,0,0,0,True,4,0,,,,,0,old,1958,177,https://www.zimmo.be/fr/gent-9000/a-vendre/appartement/JWRTY/
4,Dendermonde,Maison,,190000.0,notariale,4,97,0,0,0,True,27,1,110,130,240,2,0,old,1935,452,https://www.zimmo.be/fr/dendermonde-9200/a-vendre/maison/JWRSH/
5,Merelbeke,Maison,Bungalow,399000.0,notariale,5,154,0,0,0,,,1,,,984,4,0,old,1967,805,https://www.zimmo.be/fr/merelbeke-9820/a-vendre/maison/JWRRQ/
6,Berlare,Maison,,1190000.0,notariale,4,240,0,0,0,,,0,,,752,4,0,,,320,https://www.zimmo.be/fr/berlare-9290/a-vendre/maison/JWRRD/
7,Gavere,Maison,Maison deux facades,188888.0,notariale,4,125,0,0,0,,,0,,,,2,0,,1950,,https://www.zimmo.be/fr/gavere-9890/a-vendre/maison/JWRNR/
8,Heldergem,Maison,,417000.0,notariale,7,163,0,0,0,,,0,,,408,4,0,old,2021,,https://www.zimmo.be/fr/heldergem-9450/a-vendre/maison/JWRLP/
9,,Appartement,,,notariale,0,140,0,0,0,,,0,,,140,,0,old,2017,,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/appartement/JWRLA/
0,Oostakker,Garage,,22000.0,notariale,0,,0,0,0,,,0,,,,,0,old,2017,,https://www.zimmo.be/fr/oostakker-9041/a-vendre/garage/IQGUN/
1,Sint-Niklaas,Garage,Place de stationnement,22500.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/garage/IQ94B/
2,Renaix,Maison,,145000.0,notariale,6,179,0,0,0,,,0,80,34,114,2,0,,,495,https://www.zimmo.be/fr/renaix-9600/a-vendre/maison/IPT6K/
3,Evergem,Bien professionnel,Immeuble de bureaux,2000000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/evergem-9940/a-vendre/bien-professionnel/IOGMN/
4,Zulte,Appartement,Serviceflat,220000.0,notariale,1,,0,0,0,,,1,,,,,0,,,,https://www.zimmo.be/fr/zulte-9870/a-vendre/appartement/IN5N9/
5,,Appartement,Serviceflat,,notariale,2,,0,0,0,,,0,,,,,0,old,2018,,https://www.zimmo.be/fr/deinze-9800/a-vendre/appartement/IM5HQ/
6,Elsegem,Terrain,Terrain à bâtir,105000.0,notariale,0,,0,0,0,,,1,,,665,,0,,,,https://www.zimmo.be/fr/elsegem-9790/a-vendre/terrain/IM3UP/
7,Beveren-Waas,Bien professionnel,Bien commercial,240000.0,notariale,0,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/beveren-waas-9120/a-vendre/bien-professionnel/ILOQY/
8,Aalst,Appartement,,250000.0,notariale,8,,0,0,0,,,1,,,,,0,old,2021,,https://www.zimmo.be/fr/aalst-9300/a-vendre/appartement/ILM3T/
9,Ledeberg,Garage,,25000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/ledeberg-9050/a-vendre/garage/IKXWK/
0,Geraardsbergen,Maison,,435000,notariale,6,350,0,0,0,,,1,,,765,4,0,old,1992,177,https://www.zimmo.be/fr/geraardsbergen-9500/a-vendre/maison/JWNTS/
1,Lokeren,Appartement,,280088,notariale,3,70,0,0,0,True,9,0,,,,,0,,,,https://www.zimmo.be/fr/lokeren-9160/a-vendre/appartement/JWNS7/
2,Beveren-Waas,Maison,,415000,notariale,4,,0,0,0,True,50,1,,,290,3,0,old,1975,464,https://www.zimmo.be/fr/beveren-waas-9120/a-vendre/maison/JWNRW/
3,Eeklo,Maison,,335000,notariale,5,315,0,0,0,True,96,0,,,257,3,0,new,1941,474,https://www.zimmo.be/fr/eeklo-9900/a-vendre/maison/JWNPO/
4,Maldegem,Appartement,Duplex,275000,notariale,5,,0,0,0,,,0,,,,,0,old,1995,266,https://www.zimmo.be/fr/maldegem-9990/a-vendre/appartement/JWNN6/
5,Geraardsbergen,Appartement,,249000,notariale,5,95,0,0,0,True,12,0,,,,,0,old,2008,108,https://www.zimmo.be/fr/geraardsbergen-9500/a-vendre/appartement/JWNLW/
6,Zottegem,Appartement,Penthouse,319000,notariale,5,05,0,0,0,True,34,1,,,,,0,old,2017,,https://www.zimmo.be/fr/zottegem-9620/a-vendre/appartement/JWNLE/
7,Oudenaarde,Maison,,387371,notariale,4,,0,0,0,,,0,,,332,4,0,old,2021,,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/maison/JWNHX/
8,Kruibeke,Appartement,Duplex,285000,notariale,0,,0,0,0,,,0,,,,,0,old,2021,,https://www.zimmo.be/fr/kruibeke-9150/a-vendre/appartement/JWNHG/
9,Oudenaarde,Maison,,431830,notariale,3,,0,0,0,,,0,,,799,4,0,old,2021,,https://www.zimmo.be/fr/oudenaarde-9700/a-vendre/maison/JWNHC/
0,Eeklo,Appartement,App. rez-de-chaussée,249500.0,notariale,5,90,0,0,0,True,41,0,,,,4,0,old,2021,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JM2AU/
1,Eeklo,Appartement,,280500.0,notariale,6,115,0,0,0,True,25,0,,,,4,0,old,2021,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JM2AW/
2,Sint-Niklaas,Appartement,Serviceflat,179000.0,notariale,2,67,0,0,0,True,8,0,,,,,0,,,,https://www.zimmo.be/fr/sint-niklaas-9100/a-vendre/appartement/JM1XK/
3,,Appartement,,,notariale,6,30,0,0,0,True,20,0,,,,4,0,old,2021,,https://www.zimmo.be/fr/eeklo-9900/a-vendre/appartement/JM0IB/
4,Destelbergen,Bien professionnel,Bureaux,2900000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/destelbergen-9070/a-vendre/bien-professionnel/JM0A4/
5,Maldegem,Terrain,,365000.0,notariale,0,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/maldegem-9990/a-vendre/terrain/JLZIC/
6,Melsele,Bien professionnel,Bureaux,413475.0,notariale,0,224,0,0,0,,,0,224,0,224,,0,,,,https://www.zimmo.be/fr/melsele-9120/a-vendre/bien-professionnel/JLZ7C/
7,Melsele,Bien professionnel,Bureaux,481973.0,notariale,0,261,0,0,0,,,0,261,0,261,,0,,,,https://www.zimmo.be/fr/melsele-9120/a-vendre/bien-professionnel/JLZ78/
8,Melsele,Bien professionnel,Bureaux,413475.0,notariale,0,224,0,0,0,,,0,224,0,224,,0,,,,https://www.zimmo.be/fr/melsele-9120/a-vendre/bien-professionnel/JLZ7D/
9,Melsele,Bien professionnel,Bureaux,413475.0,notariale,0,224,0,0,0,,,0,224,0,224,,0,,,,https://www.zimmo.be/fr/melsele-9120/a-vendre/bien-professionnel/JLZ7C/
0,Hamme,Appartement,,230000,notariale,5,78,0,0,0,True,13,0,91,0,91,2,0,old,2021,,https://www.zimmo.be/fr/hamme-9220/a-vendre/appartement/JXD9S/
1,Hamme,Appartement,,259000,notariale,5,85,0,0,0,True,17,0,102,0,102,3,0,old,2021,,https://www.zimmo.be/fr/hamme-9220/a-vendre/appartement/JXD9U/
2,Hamme,Appartement,App. rez-de-chaussée,252000,notariale,5,87,0,0,0,True,26,1,87,87,174,3,0,old,2021,,https://www.zimmo.be/fr/hamme-9220/a-vendre/appartement/JXD9P/
3,Herzele,Bien professionnel,Bien commercial,780000,notariale,3,210,0,0,0,,,0,,,924,3,0,,,643,https://www.zimmo.be/fr/herzele-9550/a-vendre/bien-professionnel/JXD97/
4,Zelzate,Maison,,425000,notariale,8,250,0,0,0,,,1,,,936,4,0,old,1993,234,https://www.zimmo.be/fr/zelzate-9060/a-vendre/maison/JXD96/
5,Zomergem,Maison,,305000,notariale,5,158,0,0,0,,,1,,,223,3,0,old,1973,258,https://www.zimmo.be/fr/zomergem-9930/a-vendre/maison/JXD9L/
6,Kluisbergen,Bien professionnel,Bâtiment d’entreprise,531584,notariale,0,,0,0,0,,,0,,,733,,0,,,,https://www.zimmo.be/fr/kluisbergen-9690/a-vendre/bien-professionnel/JXD91/
7,Kluisbergen,Bien professionnel,Bâtiment d’entreprise,436880,notariale,0,,0,0,0,,,0,,,546,,0,,,,https://www.zimmo.be/fr/kluisbergen-9690/a-vendre/bien-professionnel/JXD92/
8,Kluisbergen,Bien professionnel,Bâtiment d’entreprise,518400,notariale,0,,0,0,0,,,0,,,648,,0,,,,https://www.zimmo.be/fr/kluisbergen-9690/a-vendre/bien-professionnel/JXD93/
9,Lede,Appartement,App. rez-de-chaussée,249000,notariale,3,80,0,0,0,,,0,,,,,0,old,2014,125,https://www.zimmo.be/fr/lede-9340/a-vendre/appartement/JXD8Z/
