,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
8,Dilbeek,Terrain,Prairie,157440,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/terrain/JXK1I/
9,Haacht,Terrain,Terrain à bâtir,255000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/haacht-3150/a-vendre/terrain/JXK3Y/
0,Vilvoorde,Maison,,285000.0,notariale,5,190,0,0,0,,,0,,,80,2,0,,,380,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/maison/JKBVC/
1,,Appartement,,,notariale,3,52,0,0,0,True,8,1,,,,,0,,,,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JK2MI/
2,,Maison,,,notariale,6,,0,0,0,,,1,,,126,3,0,,,,https://www.zimmo.be/fr/tienen-3300/a-vendre/maison/JK2MM/
3,Zaventem,Appartement,,335000.0,notariale,3,121,0,0,0,True,9,1,,,,,0,,,,https://www.zimmo.be/fr/zaventem-1930/a-vendre/appartement/JK2OO/
4,Zaventem,Appartement,Penthouse,352000.0,notariale,3,126,0,0,0,True,27,1,,,,,0,,,,https://www.zimmo.be/fr/zaventem-1930/a-vendre/appartement/JK2OR/
5,Geetbets,Maison,Maison unifamiliale,289000.0,notariale,4,148,0,0,0,,,0,,,848,,0,,,,https://www.zimmo.be/fr/geetbets-3450/a-vendre/maison/JJXJP/
6,Sint-Pieters-Leeuw,Terrain,Terrain à bâtir,295000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/sint-pieters-leeuw-1600/a-vendre/terrain/JJPJG/
7,Halle,Maison,Château,1200000.0,notariale,11,420,0,0,1,,,1,276,380,656,4,0,new,1880,736,https://www.zimmo.be/fr/halle-1500/a-vendre/maison/JJNHM/
8,Diest,Bien professionnel,Rez-de-chaussée commercial,180000.0,notariale,0,,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/diest-3290/a-vendre/bien-professionnel/JJKX0/
9,Tienen,Terrain,Terrain à bâtir,82000.0,notariale,0,,0,0,0,,,1,,,221,3,0,,,,https://www.zimmo.be/fr/tienen-3300/a-vendre/terrain/JJG9C/
0,Roosdaal,Maison,Maison unifamiliale,485308,notariale,4,78,0,0,0,,,0,,,421,3,0,,,,https://www.zimmo.be/fr/roosdaal-1760/a-vendre/maison/JX0IR/
1,Roosdaal,Maison,Maison unifamiliale,484019,notariale,4,30,0,0,0,,,0,,,235,3,0,,,,https://www.zimmo.be/fr/roosdaal-1760/a-vendre/maison/JX0IN/
2,Roosdaal,Maison,Maison unifamiliale,413770,notariale,4,66,0,0,0,,,0,,,267,2,0,,,,https://www.zimmo.be/fr/roosdaal-1760/a-vendre/maison/JX0IO/
3,Roosdaal,Maison,Maison unifamiliale,521664,notariale,5,60,0,0,0,,,0,,,354,3,0,,,,https://www.zimmo.be/fr/roosdaal-1760/a-vendre/maison/JX0IQ/
4,Roosdaal,Maison,Maison unifamiliale,466188,notariale,4,05,0,0,0,,,0,,,293,3,0,,,,https://www.zimmo.be/fr/roosdaal-1760/a-vendre/maison/JX0IP/
5,Landen,Appartement,,449000,notariale,8,,0,0,0,,,0,,,124,3,0,old,1968,242,https://www.zimmo.be/fr/landen-3400/a-vendre/appartement/JX0HP/
6,Landen,Bien professionnel,Immeuble d’appartements,449000,notariale,8,,0,0,0,,,0,,,124,3,0,old,1968,242,https://www.zimmo.be/fr/landen-3400/a-vendre/bien-professionnel/JX0HO/
7,Haacht,Appartement,,489000,notariale,4,135,0,0,0,True,98,0,,,148,,0,old,2011,222,https://www.zimmo.be/fr/haacht-3150/a-vendre/appartement/JX0G6/
8,Kessel-Lo,Maison,Bungalow,470000,notariale,7,167,0,0,0,True,14,0,158,428,586,4,0,old,1976,322,https://www.zimmo.be/fr/kessel-lo-3010/a-vendre/maison/JX0DI/
9,Kessel-Lo,Maison,Maison deux facades,330000,notariale,6,,0,0,0,True,6,0,,,,2,0,,,747,https://www.zimmo.be/fr/kessel-lo-3010/a-vendre/maison/JX0DM/
0,Alsemberg,Maison,Villa,850000,notariale,10,450,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/alsemberg-1652/a-vendre/maison/JXYZP/
1,Hamme,Maison,Maison exceptionnelle,760000,notariale,7,310,0,0,0,,,1,,,,4,0,,1991,379,https://www.zimmo.be/fr/hamme-1785/a-vendre/maison/JXYYG/
2,Aarschot,Maison,Maison unifamiliale,375000,notariale,7,260,0,0,0,,,1,,,,4,0,,1964,417,https://www.zimmo.be/fr/aarschot-3200/a-vendre/maison/JXZ0T/
3,Rillaar,Maison,Maison unifamiliale,230000,notariale,5,191,0,0,0,,,0,,,,4,0,,1950,516,https://www.zimmo.be/fr/rillaar-3202/a-vendre/maison/JXYYA/
4,Scherpenheuvel-Zichem,Maison,Ferme,490000,notariale,5,196,0,0,0,,,1,,,,4,0,,1900,105,https://www.zimmo.be/fr/scherpenheuvel-zichem-3270/a-vendre/maison/JXYXE/
5,,Projet,,319000,notariale,0,,0,0,0,,,0,,,,,0,,2023,,https://www.zimmo.be/fr/londerzeel-1840/a-vendre/projet-immobilier/10045FG/
6,,Projet,,299000,notariale,0,,0,0,0,,,0,,,,,0,,2023,,https://www.zimmo.be/fr/strombeek-bever-1853/a-vendre/projet-immobilier/10045FF/
7,,Projet,,342500,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/wolvertem-1861/a-vendre/projet-immobilier/10045FE/
8,,Projet,,275000,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/meise-1860/a-vendre/projet-immobilier/10045FC/
9,,Projet,,307000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bertem-3060/a-vendre/projet-immobilier/10043LH/
0,Zoutleeuw,Maison,Ferme,485000,notariale,5,160,0,0,0,,,0,,,265,4,0,,,299,https://www.zimmo.be/fr/zoutleeuw-3440/a-vendre/maison/JXASM/
1,Zellik,Bien professionnel,Bureaux,310000,notariale,0,266,0,0,0,,,0,266,0,266,,0,,,,https://www.zimmo.be/fr/zellik-1731/a-vendre/bien-professionnel/JXART/
2,Halle,Bien professionnel,,445000,notariale,4,245,0,0,0,,,1,,,482,2,0,,,304,https://www.zimmo.be/fr/halle-1500/a-vendre/bien-professionnel/JXARB/
3,Herne,Terrain,Terrain à bâtir,160000,notariale,0,256,0,0,0,,,1,,,624,3,0,,,,https://www.zimmo.be/fr/herne-1540/a-vendre/terrain/JXANX/
4,Dilbeek,Maison,,498385,notariale,4,,0,0,0,,,0,,,450,,0,,,,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/maison/JXAJ0/
5,Asse,Maison,,476655,notariale,4,,0,0,0,,,0,,,579,,0,,,,https://www.zimmo.be/fr/asse-1730/a-vendre/maison/JXAIZ/
6,Bever,Maison,,365891,notariale,4,156,0,0,0,,,1,,,537,4,0,,,,https://www.zimmo.be/fr/bever-1547/a-vendre/maison/JXAHR/
7,Wezemaal,Maison,,385000,notariale,0,,0,0,0,,,1,,,220,3,0,,,135,https://www.zimmo.be/fr/wezemaal-3111/a-vendre/maison/JXAHU/
8,Attenhoven,Maison,,249000,notariale,6,206,0,0,0,,,0,,,755,3,0,old,1930,814,https://www.zimmo.be/fr/attenhoven-3404/a-vendre/maison/JXAGX/
9,Overijse,Maison,Usage mixte,349000,notariale,3,147,0,0,0,True,15,0,,,80,2,0,old,1953,,https://www.zimmo.be/fr/overijse-3090/a-vendre/maison/JXAGC/
0,Elewijt,Maison,Usage mixte,399000.0,notariale,3,190,0,0,0,,,0,,,259,3,0,,,192,https://www.zimmo.be/fr/elewijt-1982/a-vendre/maison/JWGLX/
1,Tienen,Appartement,,185000.0,notariale,3,,0,0,0,,,0,76,,,,0,,,134,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JWGJG/
2,Scherpenheuvel,Appartement,Duplex,239000.0,notariale,3,81,0,0,0,True,28,0,,,,2,0,old,2014,,https://www.zimmo.be/fr/scherpenheuvel-3270/a-vendre/appartement/JWGJ6/
3,,Bien professionnel,Entrepôt,,notariale,0,336,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/bien-professionnel/JWGH3/
4,,Bien professionnel,Entrepôt,,notariale,0,164,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/bien-professionnel/JWGH5/
5,Boortmeerbeek,Maison,Villa,1595000.0,notariale,7,496,0,0,0,,,1,,,241,4,0,old,1981,159,https://www.zimmo.be/fr/boortmeerbeek-3191/a-vendre/maison/JWGFM/
6,Kortenberg,Maison,,495000.0,notariale,6,220,0,0,0,True,30,1,,,335,2,0,old,1984,282,https://www.zimmo.be/fr/kortenberg-3070/a-vendre/maison/JWGDP/
7,Aarschot,Maison,Maison unifamiliale,395000.0,notariale,8,225,0,0,0,,,0,,,,2,0,,,294,https://www.zimmo.be/fr/aarschot-3200/a-vendre/maison/JWGAI/
8,Aarschot,Maison,Maison unifamiliale,370000.0,notariale,7,206,0,0,0,,,1,,,569,4,0,old,2012,127,https://www.zimmo.be/fr/aarschot-3200/a-vendre/maison/JWGAH/
9,Leuven,Appartement,,255000.0,notariale,6,54,0,0,0,,,0,,,,,0,old,1978,287,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JWG9Y/
0,,Bien professionnel,Bureaux,,notariale,0,370,0,0,0,,,0,,,580,2,0,,2008,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/bien-professionnel/JWOIZ/
1,Leuven,Appartement,Studio avec coin lit,229000.0,notariale,2,25,0,0,0,,,0,,,,2,0,new,,202,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JWOIS/
2,Leuven,Appartement,Studio avec coin lit,199000.0,notariale,2,50,0,0,0,,,0,,,,2,0,new,,187,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JWOIT/
3,Leuven,Appartement,Studio avec coin lit,199000.0,notariale,2,21,0,0,0,,,0,,,,2,0,new,,122,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JWOIU/
4,Zoutleeuw,Maison,,159000.0,notariale,2,41,0,1,0,,,0,,,70,2,0,old,1899,488,https://www.zimmo.be/fr/zoutleeuw-3440/a-vendre/maison/JWO7I/
5,Rillaar,Maison,Maison deux facades,260000.0,notariale,6,200,0,0,0,True,52,0,,,,2,0,,1962,451,https://www.zimmo.be/fr/rillaar-3202/a-vendre/maison/JWO5S/
6,Tienen,Appartement,,168000.0,notariale,2,,0,0,0,,,0,,,,,0,,1965,450,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JWO4Q/
7,Leuven,Bien professionnel,,595000.0,notariale,6,18,0,1,0,True,50,1,,,82,2,0,,,211,https://www.zimmo.be/fr/leuven-3000/a-vendre/bien-professionnel/JWO29/
8,Hoegaarden,Terrain,Terrain à bâtir,125000.0,notariale,0,,0,0,0,,,1,96,374,470,3,0,,,,https://www.zimmo.be/fr/hoegaarden-3321/a-vendre/terrain/JWO18/
9,Hoegaarden,Terrain,Terrain à bâtir,110000.0,notariale,0,,0,0,0,,,1,96,334,430,3,0,,,,https://www.zimmo.be/fr/hoegaarden-3321/a-vendre/terrain/JWO17/
0,Heverlee,Appartement,,430000,notariale,6,103,0,0,0,,,1,,,879,,0,old,1975,224,https://www.zimmo.be/fr/heverlee-3001/a-vendre/appartement/JWWNO/
1,Lubbeek,Maison,Villa,437846,notariale,5,228,0,0,0,,,1,86,765,851,4,0,old,2021,,https://www.zimmo.be/fr/lubbeek-3210/a-vendre/maison/JWWFO/
2,Affligem,Maison,Usage mixte,419000,notariale,1,429,0,0,0,,,0,240,400,640,3,0,,,497,https://www.zimmo.be/fr/affligem-1790/a-vendre/maison/JWWCD/
3,Grimbergen,Appartement,,305000,notariale,4,110,0,0,0,True,9,0,,,,2,0,old,2000,109,https://www.zimmo.be/fr/grimbergen-1853/a-vendre/appartement/JWWAR/
4,Zaventem,Maison,,260000,notariale,5,,0,0,0,,,0,,,,3,0,,,468,https://www.zimmo.be/fr/zaventem-1930/a-vendre/maison/JWW9K/
5,Diest,Appartement,,180000,notariale,5,126,0,0,0,,,0,,,,2,0,old,1976,331,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JWW8Y/
6,Glabbeek-Zuurbemde,Maison,Maison exceptionnelle,520000,notariale,12,20,0,0,0,,,0,,,620,3,0,new,1900,384,https://www.zimmo.be/fr/glabbeek-zuurbemde-3380/a-vendre/maison/JWW86/
7,Meise,Maison,Villa,925000,notariale,5,310,0,0,0,True,103,0,,,736,4,0,old,1997,295,https://www.zimmo.be/fr/meise-1860/a-vendre/maison/JWW66/
8,Heverlee,Appartement,,235000,notariale,3,55,0,0,0,,,0,,,,2,0,old,1971,305,https://www.zimmo.be/fr/heverlee-3001/a-vendre/appartement/JWW40/
9,Heverlee,Garage,,19500,notariale,0,,0,0,0,,,0,,,,2,0,old,1977,,https://www.zimmo.be/fr/heverlee-3001/a-vendre/garage/JWW41/
0,Messelbroek,Maison,Maison unifamiliale,449000,notariale,5,200,0,0,0,,,1,,,080,4,0,new,1976,420,https://www.zimmo.be/fr/messelbroek-3272/a-vendre/maison/JXECD/
1,Zoutleeuw,Maison,,187000,notariale,4,90,0,0,0,True,60,1,146,164,310,2,0,old,1940,743,https://www.zimmo.be/fr/zoutleeuw-3440/a-vendre/maison/JXEBB/
2,Meise,Terrain,Terrain à bâtir,319000,notariale,0,,0,0,0,,,0,,,037,,0,,,,https://www.zimmo.be/fr/meise-1860/a-vendre/terrain/JX1D7/
3,Korbeek-Lo,Maison,Villa,740000,notariale,7,247,0,0,0,,,1,,,410,4,0,old,1956,403,https://www.zimmo.be/fr/korbeek-lo-3360/a-vendre/maison/JXE9K/
4,Bierbeek,Maison,,425000,notariale,4,208,0,0,0,,,1,70,242,312,2,0,new,1974,282,https://www.zimmo.be/fr/bierbeek-3360/a-vendre/maison/JXE7M/
5,Affligem,Appartement,Duplex,280000,notariale,4,101,0,0,0,True,13,0,,,,3,0,old,2021,,https://www.zimmo.be/fr/affligem-1790/a-vendre/appartement/JXE5K/
6,Opwijk,Maison,Maison unifamiliale,407364,notariale,3,44,0,0,0,True,65,1,,,03,3,0,old,2021,,https://www.zimmo.be/fr/opwijk-1745/a-vendre/maison/JXE3U/
7,Opwijk,Maison,Maison unifamiliale,398900,notariale,3,27,0,0,0,,,1,,,66,3,0,old,2021,,https://www.zimmo.be/fr/opwijk-1745/a-vendre/maison/JXE3W/
8,Opwijk,Maison,Maison unifamiliale,392110,notariale,3,60,0,0,0,True,85,1,,,35,2,0,old,2021,,https://www.zimmo.be/fr/opwijk-1745/a-vendre/maison/JXE3V/
9,Opwijk,Maison,Maison unifamiliale,392110,notariale,3,60,0,0,0,True,98,1,,,73,2,0,old,2021,,https://www.zimmo.be/fr/opwijk-1745/a-vendre/maison/JXE3S/
0,Leuven,Appartement,Studio avec coin lit,234000.0,notariale,2,18,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JQQAY/
1,Leuven,Appartement,Studio avec coin lit,269000.0,notariale,2,75,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JQQB0/
2,Leuven,Appartement,Studio avec coin lit,295000.0,notariale,2,76,0,0,0,True,18,0,,,,2,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JQQAW/
3,Leuven,Appartement,Studio avec coin lit,245000.0,notariale,2,01,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JQQAZ/
4,Leuven,Appartement,Studio avec coin lit,307000.0,notariale,2,41,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JQQAX/
5,Leuven,Appartement,Studio avec coin lit,278000.0,notariale,2,28,0,0,0,True,18,0,,,,2,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JQQAV/
6,Waanrode,Maison,,260000.0,agence,4,,0,0,0,,,0,,,530,3,0,old,1953,664,https://www.zimmo.be/fr/waanrode-3473/a-vendre/maison/JQQ56/
7,Kessel-Lo,Garage,Garage en sous-sol,18250.0,notariale,0,75,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/kessel-lo-3010/a-vendre/garage/JQPWT/
8,Overijse,Maison,,1450000.0,notariale,9,644,0,0,0,,,0,,,448,4,0,old,1982,347,https://www.zimmo.be/fr/overijse-3090/a-vendre/maison/JQOSF/
9,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,461,,0,,,,https://www.zimmo.be/fr/zaventem-1930/a-vendre/bien-professionnel/JQO71/
0,Kapelle-op-den-Bos,Maison,Autre,945000,notariale,10,472,0,0,0,True,72,0,,,427,3,0,old,1980,185,https://www.zimmo.be/fr/kapelle-op-den-bos-1880/a-vendre/maison/JUWFR/
1,Diest,Appartement,,185000,notariale,3,121,0,0,0,,,0,,,,2,0,new,,232,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JRNW7/
2,Kortenaken,Appartement,,260000,notariale,4,74,0,0,0,,,0,,,163,3,0,old,2020,,https://www.zimmo.be/fr/kortenaken-3470/a-vendre/appartement/JUVPU/
3,Kessel-Lo,Appartement,,340000,notariale,3,108,0,0,0,True,74,0,,,,,0,old,1998,184,https://www.zimmo.be/fr/kessel-lo-3010/a-vendre/appartement/JUVMD/
4,Zaventem,Garage,,39000,notariale,3,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/zaventem-1932/a-vendre/garage/JUVF1/
5,Duisburg,Maison,,560900,notariale,5,174,0,0,0,,,1,,,544,3,0,,,,https://www.zimmo.be/fr/duisburg-3080/a-vendre/maison/JUUY2/
6,Boortmeerbeek,Maison,Maison unifamiliale,495000,notariale,5,,0,0,0,,,1,,,,3,0,old,2021,,https://www.zimmo.be/fr/boortmeerbeek-3191/a-vendre/maison/JUUWF/
7,Diest,Terrain,Terrain à bâtir,165000,notariale,0,,0,0,0,,,0,,,321,,0,,,,https://www.zimmo.be/fr/diest-3290/a-vendre/terrain/JUUUA/
8,Heverlee,Maison,Villa,995000,notariale,6,220,0,0,0,,,1,,,830,4,0,new,1948,351,https://www.zimmo.be/fr/heverlee-3001/a-vendre/maison/JUUU9/
9,Heverlee,Maison,,1085000,notariale,16,315,0,0,0,,,0,,,154,2,0,old,1930,222,https://www.zimmo.be/fr/heverlee-3001/a-vendre/maison/JUUSM/
0,Bekkevoort,Appartement,Penthouse,287500,notariale,3,106,0,0,0,True,22,0,,,,4,0,old,2020,,https://www.zimmo.be/fr/bekkevoort-3460/a-vendre/appartement/JMFCV/
1,Bekkevoort,Appartement,Penthouse,250000,notariale,3,90,0,0,0,True,20,0,,,,4,0,,,,https://www.zimmo.be/fr/bekkevoort-3460/a-vendre/appartement/JMFCX/
2,Tienen,Bien professionnel,Rez-de-chaussée commercial,199000,notariale,0,86,0,0,0,,,0,,,,2,0,old,1970,747,https://www.zimmo.be/fr/tienen-3300/a-vendre/bien-professionnel/JMBB6/
3,Tienen,Bien professionnel,Bâtiment d’entreprise,481596,notariale,0,70,0,0,0,,,0,,,,2,0,old,2020,,https://www.zimmo.be/fr/tienen-3300/a-vendre/bien-professionnel/JMAIG/
4,Tienen,Bien professionnel,Bâtiment d’entreprise,272564,notariale,0,298,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/tienen-3300/a-vendre/bien-professionnel/JMAII/
5,Tienen,Bien professionnel,Bâtiment d’entreprise,533085,notariale,0,579,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/tienen-3300/a-vendre/bien-professionnel/JMAIH/
6,Kraainem,Maison,Villa,1750000,notariale,9,420,0,0,0,,,1,,,784,4,0,old,1998,179,https://www.zimmo.be/fr/kraainem-1950/a-vendre/maison/JMA0L/
7,Diest,Appartement,Serviceflat,375000,notariale,3,,0,0,0,True,50,0,,,,3,0,old,2016,146,https://www.zimmo.be/fr/diest-3290/a-vendre/appartement/JM6AT/
8,Liedekerke,Bien professionnel,Bien commercial,230000,notariale,1,,0,0,0,,,0,,,,2,0,old,2012,,https://www.zimmo.be/fr/liedekerke-1770/a-vendre/bien-professionnel/JM5HM/
9,Affligem,Bien professionnel,Immeuble de bureaux,665000,notariale,2,,0,0,0,,,0,,,038,3,0,old,2002,,https://www.zimmo.be/fr/affligem-1790/a-vendre/bien-professionnel/JM4US/
0,Tienen,Appartement,,225000,notariale,4,42,0,0,0,,,0,,,,,0,,,278,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JX6SH/
1,Landen,Maison,,259000,notariale,5,200,0,0,0,True,20,1,,,613,3,0,old,1918,514,https://www.zimmo.be/fr/landen-3400/a-vendre/maison/JX6N6/
2,Molenstede,Maison,Ferme,389000,notariale,5,244,0,0,0,,,1,,,136,3,0,,,248,https://www.zimmo.be/fr/molenstede-3294/a-vendre/maison/JX6IZ/
3,Dilbeek,Appartement,,480000,notariale,5,50,0,0,0,True,70,0,,,,,0,,,,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/appartement/JX6IE/
4,Dilbeek,Appartement,,374340,notariale,2,10,0,0,0,True,10,0,,,,,0,,,,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/appartement/JX6IF/
5,Dilbeek,Appartement,,284240,notariale,3,40,0,0,0,True,40,0,,,,,0,,,,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/appartement/JX6IC/
6,Dilbeek,Appartement,,278120,notariale,2,30,0,0,0,True,20,0,,,,,0,,,,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/appartement/JX6ID/
7,Dilbeek,Appartement,,261800,notariale,2,69,0,0,0,True,40,0,,,,,0,,,,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/appartement/JX6IB/
8,Zoutleeuw,Bien professionnel,Bien commercial avec habitation,675000,notariale,6,594,0,0,0,,,0,,,543,2,0,,,,https://www.zimmo.be/fr/zoutleeuw-3440/a-vendre/bien-professionnel/JX6HD/
9,Linter,Appartement,,169000,notariale,3,98,0,0,0,,,0,98,17,115,3,0,old,1957,353,https://www.zimmo.be/fr/linter-3350/a-vendre/appartement/JX6FH/
0,Molenstede,Terrain,Prairie,36000,notariale,0,,0,0,0,,,0,,,695,,0,,,,https://www.zimmo.be/fr/molenstede-3294/a-vendre/terrain/JU94O/
1,Leuven,Garage,Box,23500,notariale,1,15,0,0,0,,,0,15,,,,0,old,1965,,https://www.zimmo.be/fr/leuven-3000/a-vendre/garage/JU8QZ/
2,Scherpenheuvel-Zichem,Maison,,249000,notariale,8,333,0,0,0,,,1,,,728,4,0,old,1931,404,https://www.zimmo.be/fr/scherpenheuvel-zichem-3271/a-vendre/maison/JU85K/
3,Scherpenheuvel-Zichem,Maison,,248000,notariale,5,384,0,0,0,,,0,,,358,3,0,old,1959,414,https://www.zimmo.be/fr/scherpenheuvel-zichem-3270/a-vendre/maison/JU7ZN/
4,Huldenberg,Maison,Maison exceptionnelle,429000,notariale,4,90,0,0,0,,,1,,,238,3,0,old,2021,,https://www.zimmo.be/fr/huldenberg-3040/a-vendre/maison/JU7AT/
5,Huldenberg,Maison,Maison exceptionnelle,399000,notariale,4,30,0,0,0,,,1,,,60,3,0,old,2021,,https://www.zimmo.be/fr/huldenberg-3040/a-vendre/maison/JU7AU/
6,Huldenberg,Maison,Maison exceptionnelle,429000,notariale,4,90,0,0,0,,,1,,,40,3,0,old,2021,,https://www.zimmo.be/fr/huldenberg-3040/a-vendre/maison/JU7AW/
7,Huldenberg,Maison,Maison exceptionnelle,375000,notariale,4,20,0,0,0,,,1,,,60,2,0,old,2021,,https://www.zimmo.be/fr/huldenberg-3040/a-vendre/maison/JU7AS/
8,Tremelo,Maison,Usage mixte,328000,notariale,5,361,0,0,0,,,0,,,410,3,0,,,474,https://www.zimmo.be/fr/tremelo-3120/a-vendre/maison/JU7AA/
9,Scherpenheuvel-Zichem,Maison,Maison unifamiliale,335000,notariale,7,200,0,0,0,True,,0,,,204,2,0,old,2021,,https://www.zimmo.be/fr/scherpenheuvel-zichem-3270/a-vendre/maison/JU6W2/
0,Werchter,Appartement,,320000.0,notariale,4,113,0,0,0,True,70,0,,,113,2,0,old,2020,,https://www.zimmo.be/fr/werchter-3118/a-vendre/appartement/JSXHT/
1,Zaventem,Maison,Usage mixte,895000.0,notariale,5,160,0,0,0,,,0,400,364,764,3,0,old,1951,414,https://www.zimmo.be/fr/zaventem-1930/a-vendre/maison/JSW4V/
2,Haacht,Garage,Garage en sous-sol,10000.0,notariale,1,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/haacht-3150/a-vendre/garage/JSV5L/
3,Overijse,Terrain,Terrain agricole,75000.0,notariale,0,,0,0,0,,,0,,,000,,0,,,,https://www.zimmo.be/fr/overijse-3090/a-vendre/terrain/JSURI/
4,Zaventem,Garage,Garage en sous-sol,16500.0,notariale,0,10,0,0,0,,,0,,,,,0,old,2006,,https://www.zimmo.be/fr/zaventem-1930/a-vendre/garage/JSUD2/
5,,Maison,Villa moderne,,notariale,6,270,0,0,0,,,0,108,362,470,4,0,old,2021,,https://www.zimmo.be/fr/scherpenheuvel-3270/a-vendre/maison/JSU49/
6,Sint-Pieters-Leeuw,Bien professionnel,Bâtiment d’entreprise,949000.0,notariale,1,790,0,0,0,,,0,,,639,,0,,,,https://www.zimmo.be/fr/sint-pieters-leeuw-1600/a-vendre/bien-professionnel/JSSSZ/
7,,Bien professionnel,Entrepôt,,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/rillaar-3202/a-vendre/bien-professionnel/JSSAE/
8,Vilvoorde,Bien professionnel,Bâtiment commercial,220000.0,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/bien-professionnel/JSS9W/
9,Kessel-Lo,Maison,,349000.0,notariale,4,100,0,0,0,,,1,,,110,2,0,new,,161,https://www.zimmo.be/fr/kessel-lo-3010/a-vendre/maison/JSS9K/
0,Overijse,Maison,Maison exceptionnelle,1190000,notariale,9,400,0,0,0,,,1,,,379,4,0,old,2000,313,https://www.zimmo.be/fr/overijse-3090/a-vendre/maison/JTPXB/
1,Halle,Maison,,195000,notariale,4,150,0,0,0,,,0,,,690,3,0,old,1924,,https://www.zimmo.be/fr/halle-1500/a-vendre/maison/JT9VT/
2,Londerzeel,Terrain,Terrain à bâtir,260000,notariale,0,,0,0,0,,,0,,,765,4,0,,,,https://www.zimmo.be/fr/londerzeel-1840/a-vendre/terrain/JTOY5/
3,Halle,Bien professionnel,Rez-de-chaussée commercial,839500,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/halle-1500/a-vendre/bien-professionnel/JTOM5/
4,Halle,Bien professionnel,Rez-de-chaussée commercial,681500,notariale,0,,0,0,0,,,0,,,,,0,old,2021,,https://www.zimmo.be/fr/halle-1500/a-vendre/bien-professionnel/JTOM0/
5,Zellik,Maison,Villa moderne,1395000,notariale,6,400,0,0,0,True,110,0,,,001,4,0,old,2013,,https://www.zimmo.be/fr/zellik-1731/a-vendre/maison/JTOLG/
6,Tervuren,Maison,Villa,1750000,notariale,11,,0,0,1,,,0,,,872,4,0,new,1906,257,https://www.zimmo.be/fr/tervuren-3080/a-vendre/maison/JTOAG/
7,Tienen,Appartement,Triplex,265000,notariale,5,40,0,0,0,True,03,0,,,,,0,old,2010,121,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JTO6J/
